== Individual Errors

|==== PREDICTIONS (N=239.0) =====>
|   43 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   44 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   45 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   46 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   47 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   48 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   49 [ 0 1 0 0 0 1 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|   50 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   51 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   52 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   53 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   54 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   55 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   56 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   57 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   58 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   59 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   60 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   61 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   62 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   63 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   64 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   65 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   66 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   67 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   68 [ 0 1 0 0 0 1 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   69 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   70 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   71 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   72 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   73 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   74 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   75 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   76 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   77 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   78 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   79 [ 0 1 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   80 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   81 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   82 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   83 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   84 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   85 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   86 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   87 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   88 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   89 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   90 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   91 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   92 [ 0 1 0 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|   93 [ 0 1 0 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|   94 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   95 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   96 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   97 [ 0 1 0 0 0 0 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|   98 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|   99 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  100 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  101 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  102 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  103 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  104 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  105 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  106 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  107 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  108 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  109 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  110 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  111 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  112 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  113 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  114 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  115 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  116 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  117 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  118 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  119 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  120 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  121 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  122 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  123 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  124 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  125 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  126 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  127 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  128 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  129 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  130 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  131 [ 0 1 0 0 0 0 0 ] [ 0.000 0.000 0.000 10.000 0.000 0.000 0.000 ]
|  132 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  133 [ 0 1 0 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  134 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  135 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  136 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  137 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  138 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  139 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  140 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  141 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  142 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  143 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  144 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  145 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  146 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  147 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  148 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  149 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  150 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  151 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  152 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  153 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  154 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  155 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  156 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  157 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  158 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  159 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  160 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  161 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  162 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  163 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  164 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  165 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  166 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  167 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  168 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  169 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  170 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  171 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  172 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  173 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  174 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  175 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  176 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  177 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  178 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  179 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  180 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  181 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  182 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  183 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  184 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  185 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  186 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  187 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  188 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  189 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  190 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  191 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  192 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  193 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  194 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  195 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  196 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  197 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  198 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  199 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  200 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  201 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  202 [ 0 0 1 0 0 0 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  203 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  204 [ 0 0 1 0 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  205 [ 0 0 1 1 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  206 [ 0 0 0 1 0 0 0 ] [ 0.000 0.000 0.000 10.000 0.000 0.000 0.000 ]
|  207 [ 0 0 0 1 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  208 [ 0 0 0 1 1 0 0 ] [ 0.000 0.000 0.000 10.000 0.000 0.000 0.000 ]
|  209 [ 0 0 0 1 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  210 [ 0 0 0 1 0 0 0 ] [ 0.000 0.000 0.000 10.000 0.000 0.000 0.000 ]
|  211 [ 0 0 0 1 1 0 0 ] [ 10.000 0.000 0.000 0.000 0.000 0.000 0.000 ]
|  212 [ 0 0 0 1 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  213 [ 0 0 0 1 1 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  214 [ 0 0 0 1 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  215 [ 0 0 0 1 0 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  216 [ 0 0 0 1 0 0 0 ] [ 0.000 0.000 0.000 10.000 0.000 0.000 0.000 ]
|  217 [ 0 0 0 1 0 0 0 ] [ 0.000 0.000 0.000 10.000 0.000 0.000 0.000 ]
|  218 [ 0 0 0 1 0 0 0 ] [ 0.000 0.000 0.000 10.000 0.000 0.000 0.000 ]
|  219 [ 0 0 0 0 1 0 0 ] [ 0.000 0.000 0.000 0.000 10.000 0.000 0.000 ]
|  220 [ 0 0 0 0 1 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  221 [ 0 0 0 0 1 0 0 ] [ 0.000 0.000 0.000 0.000 10.000 0.000 0.000 ]
|  222 [ 0 0 0 0 1 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  223 [ 0 0 0 0 1 0 0 ] [ 0.000 0.000 0.000 0.000 10.000 0.000 0.000 ]
|  224 [ 0 0 0 0 1 0 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  225 [ 0 0 0 0 1 0 0 ] [ 0.000 0.000 0.000 0.000 10.000 0.000 0.000 ]
|  226 [ 0 0 0 0 0 1 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|  227 [ 0 0 0 0 0 1 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|  228 [ 0 0 0 0 0 1 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  229 [ 0 0 0 0 0 1 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|  230 [ 0 0 0 0 0 1 0 ] [ 0.000 0.000 10.000 0.000 0.000 0.000 0.000 ]
|  231 [ 0 0 0 0 0 1 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|  232 [ 0 0 0 0 0 1 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|  233 [ 0 0 0 0 0 1 0 ] [ 0.000 0.000 0.000 0.000 0.000 10.000 0.000 ]
|  234 [ 0 0 0 0 0 1 0 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  235 [ 0 0 0 0 0 0 1 ] [ 10.000 0.000 0.000 0.000 0.000 0.000 0.000 ]
|  236 [ 0 0 0 0 0 0 1 ] [ 10.000 0.000 0.000 0.000 0.000 0.000 0.000 ]
|  237 [ 0 0 0 0 0 0 1 ] [ 0.000 10.000 0.000 0.000 0.000 0.000 0.000 ]
|  238 [ 0 0 0 0 0 0 1 ] [ 0.000 0.000 0.000 0.000 0.000 0.000 10.000 ]
|  239 [ 0 0 0 0 0 0 1 ] [ 0.000 0.000 0.000 0.000 0.000 0.000 10.000 ]
|==============================<


== Evaluation Info

Classifier                     meka.classifiers.multilabel.RAkEL
Options                        [-M, 10, -k, 7, -P, 0, -N, 0, -S, 0, -W, weka.classifiers.trees.RandomForest, --, -P, 100, -I, 500, -num-slots, 1, -K, 0, -M, 1.0, -V, 0.001, -S, 1]
